topic,thread_id,comment_id,reply_to,comment_level,comment,argumentation,constructiveness,positive_stance,negative_stance,target_person,target_group,stereotype,sarcasm,mockery,insult,improper_language,aggressiveness,intolerance,toxicity,toxicity_level
CR,16_015,16_078,16_030,2,"A ti también te gustaría tener una esclava de esas, ¿no? Que se te ve el plumero.",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
CR,16_015,16_079,16_078,2,"La pluma, lo que se me ve a mí es la pluma.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_003,16_080,16_021,2,"veo que para ti solo hay dos opciones, o todos expulsados o ninguno expulsado, debe ser una putada intentar entender un mundo tan complejo como el nuestro siendo incapaz de ver la escala de grises y viendo solo blanco y negro...",1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
CR,16_000,16_081,16_040,2,no se expulsa menores en España. Se habrá hecho cargo servicios del menor. Sus padres son un peligro para la niña. Seguro la vuelven a vender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_082,16_071,2,O.... publicas lo mismo que ha publicado el CGPJ porque es completamente relavante aunque no sepas de que pais es el expulsado. Y para aquellos que necesitais saber la nacionalidad exacta para poder echar bilis... pues podeis esperar a que publiquen la sentencia y os la leeis. Para muchos otros es suficiente saber que se va a expulsar del pais al hijo de puta que ha tenido esclavizada a la chaval. Sinceramente... me da igual a donde lo expulsen mientras lo hagan. Con el... y con que cualquier extranjero que haga lo mismo.,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
CR,16_000,16_083,16_032,2,menudo invent te acabas de marcar ¿No?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_084,16_081,2,Si. Lo de expulsar lo descarto pero no que su “familia” la reclame y se la tengan que dar.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_021,16_085,16_075,2,Ni puta gracia.,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
CR,16_003,16_089,16_080,2,"Estoy respondiendo a un comentario que usa el perroverdismo para demostrar que los perros son verdes... Efectivamente el tema es mucho más interesante y deberíamos tener datos. * Ver cómo están las leyes, en que casos las leyes contemplan la expulsión. * ver los datos, qué porcentaje de casos en los que la expulsión está contemplata el delincuente ha sido expulsado. Lamentablemente quienes tienen facilidad para obtener y mostrar los datos, (políticos de un color y otro) tienen más interés en el populismo que en los datos.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_090,16_085,2,un cabron compra una adolescente y pierdes el sentido del humor?.... ,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
CR,16_000,16_091,16_084,2,servicios sociales puede actuar de oficio. Tiene 13 años si los familiares reclaman y lo alargan en juicios puede que cumpla los 16 y a partir de ahí le pueden dar la enmancipacion legal. En estos casos se actúa de oficio. Se hace con menores que sufren riesgo de ablación por ejemplo y se niegan a entregarlas a familiares de su país. El riesgo de ser esclava sexual posibilita que servicios del menor se ocupe de inmediato. Luego es muy caro y largo para la gente de su país recuperar al menor. Lrs costará más de 50 euros ...,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_092,16_001,2,Lo que eres es un racista y sino mira... www.meneame.net/story/amputan-dedo-machetazos-quejarse-ruido-hacen-par,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_093,16_074,2,deberías aprender a insultar sin faltarle al respeto a las personas con capacidades neurológicas diferentes.,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CR,16_000,16_094,16_091,2,Gracias. Yo no tengo idea del tema y me da susto que la carta de “es mi hija” gane sobre las demás. Me quedo más tranquilo.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_022,16_096,16_096,1,"Los políticos tienen que reaccionar en serio sobre este problema, no puedes dejar entrar ni permitir la estancia a depende que tipos de culturas cuyos valores y costumbres atenten directamente contra derechos básicos constitucionales. Me repugna leer que este tipo de actos se llevan a cabo en mi país y la cosa está pasando de castaño a oscuro.",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CR,16_023,16_097,16_097,1,"Esto le recuerda una historia con mejor final. Mi mejor amiga de la uni es musulmana. Con estudios, trabajo y divorciada. Muy independiente siempre me chico que llevara pañuelo pero ella se siente muy orgullosa de ser marroquí. Nunca pidió la nacionalidad y dice que de mayor volverá a Marruecos pero está aquí porque allí las mujeres lo tienen muy difícil para trabajarme buen hace poco le contó su historia. Ellos eran 6 hermanos y sus padres bastante liberales. Pero tenían un hermano sin hijos. Según la costumbre era normal que su hermano le cediera una hija en adopción. Le dio su palabra y le tocó a ellas tenía 6 años. Su tío carnal no decidió nada con respecto a ella solo su tía. No la escolarizo y la tuvo de sirvienta más de 3 años. Le tenía odio por no haber podido tener hijos y la veía como una intrusa. Cuando en una visita familiar se enteraron los padres exigieron su vuelta y le buscarlo un colegio. Empezó la escuela a los 10 años. Me chocó la historia pero al parecer en los pueblos era normal tener una niña de chacha y también normal en los 70 en Marruecos una niña sin escolarizar. Comentó que con los años había prendido a perdonar a ""gente ignorante y miedosa"". Pero yo pienso que su tía lo que fue es una HDLGP y su tío igual por consentirlo. Siempre me sorprendoo mi amiga por eso el optimismo de mi amiga de que Marruecos está avanzando y que ella por ejemplo davchrals cuando va a su país porque tiene trabajo, estudios, está separada... Lo cierto es que si hubiera tenido unos padres cerrados no hubiera tenido oportunidad alguna.",1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
CR,16_024,16_098,16_098,1,"absolutely medievo! bueno, qué coño, ni todos serían así en el medievo, es peor que en el medievo!",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CR,16_005,16_100,16_012,2,"y por 50€ joder, al cambio es menos que un cerdo en el medievo!",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CR,16_000,16_102,16_020,2,"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta",0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
CR,16_000,16_103,16_094,2,"servicios del menor puede hacerse cargo de un menor en riesgo SIN mediación de un juez. Luego su quieren recuperar al niño han de ir a juicio y son años. Esto es bueno y malo. Malo porque se han dado abusos, yo sé de unos amigos que tardaron dos años en recuperar sus hijos y lo cierto es que no era. Malos padres se los habían quitado por no tener una casa fija y eso es ilegal en España.. Bueno para casos como este",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_104,16_097,2,"Imagino que es la versión que tiene ella porque se lo contarían sus padres. Pero también me parece mal que los padres en 3 años no hubieran visto como estaba la cria. Mal me parece lo de donar a la hija como quien presta el coche, pero yo al menos me aseguraría de que vive bien, que en 3 años ya les dio tiempo. No sé, a mi me suena a que hubo otra razón, pero lógicamente a ella no se lo iban a decir. También veo un problema en los que no se quieren integrar, que viven soñando con volver a ""su pais"". Al final.. ni de aquí ni de allí.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_005,16_105,16_100,2,No me seas clasista.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_025,16_107,16_107,1,"Vender a tu hija por 50€, no se puede ser más miserable.",0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
CR,16_023,16_108,16_104,2,"a ver ella quiere volver a su país como el andaluz que tras su vida en Catalunya se vuelve a Sevilla. Tiene trabajo y estudios. Siempre ha cotizado y eso le ha permitido estar legalmente aquí siempre sin pedir la nacionalidad. Que quiera volver a su país pues me puede parecer normal. La gente echa de menos su tierra. Pero a veces me parece muy optimista en como la cosa mejora para las mujeres en Marruecos. Su hija dice que no quiere llevar pañuelo, ella lo respeta y le dice que e no se preocupe que en Marruecos nones obligado pero no la veo con muchas ganas de vivir en Marruecos la verdad por muy bonito que lo pinté mami. Como mucho visitar a su madre de vez en cuando. Lo que le ocurrió no es tan raro. Se había en España. El hermano que tenía muchos hijos le daba un hijo a quien no tenía ninguno para que se hiciera cargo dando por hecho que estaría bien. Conozco un caso en la familia de mi abuelo. Unas de mis tías vivió casi toda su vida con su tía abuela que no tenía hijos y le pago los estudios. Eran cosas extraoficiales. Lo de no saber nada en 3 años si que lo veo bestia. Mi tía visitaba a sus hermanos cada 3 meses. Pero en Marruecos las comunicaciones hace 50 años pfff y además s ve que allí se confiaba en la palabra. Si tu hermano te dice que va a tratar bien a tu hia y desconfias es como un insulto.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_016,16_109,16_082,2,"tu y tu bilis... Luego llorais por el ignore. Darle visitas a esta mierda de noticia que ni siquiera explica que paso con la victima ni habla de adonde lo extraditan... Apaga y vamonos. Darle visitas a esta mierda de noticia que ni siquiera explica que paso con la victima ni habla de adonde lo extraditan... Apaga y vamonos. Por cierto, para ahorraste el esfuerzo de responderme mi proxima respuesta seria un escueto ""ok"". Por no perder mas el tiempo.",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
CR,16_010,16_110,16_060,2,Es que esa sentencia es la que ha sido recurrida la que pone #18. A la acusación les parece mal la rebaja de penas.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_010,16_111,16_018,2,"Y esta corrección de la sentencia es el TSJ de CyL. Queda el supremo... Por cierto, al juez que les mete 200 años y después le corrigen a 4 no le pasa nada????",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_026,16_112,16_112,1,Mañana lo trae open arma de regreso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_113,16_010,2,"En realidad me dais bastante pena, debe ser jodido el trauma que lleváis con el feminismo ¿os pegaba vuestra madre? ¿abuso de vosotros alguna novia?, ya lo siento, espero que os mejoréis pronto y lleguéis a ser normales algún día",1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
CR,16_018,16_114,16_076,2,"pues cuando no lo dicen tenia que ""darte"" por lo contrario ... osea que si que la compro en España, asi estamos, se consiguio la situacion que tanto temiamos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_115,16_082,2,"Pero no seria preferible que lo expulsen pero no a uno de los mas de 40 paises mahometanos ? porque todo esto proviene de que Mahoma tenia esclavos, muchos de ellos niñas igual que este, no se, en un pais no mahometano no estaria tan comodo este como en un pais mahometano",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,16_000,16_116,16_103,2,"Yo prefiero que haya algún ""juzgado urgente"" que se encargue de estas cosas por la vía rápida a que servicios sociales te puedan quitar un niño sin mediación de juez, que luego requiera esa misma mediación para recuperarlo. Me parece excesivo, no sabía que este tema estaba así. Para este tema en cuestión es una ventaja, pero igualmente me parece una ""facultad"" aberrante.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_015,16_117,16_030,2,"¿De qué chacales hablas? Todos los comentarios están directamente relacionados con la noticia. Excepto el tuyo, que no aporta nada. ¿Querías decir algo?",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,16_009,16_118,16_016,2,"Claro, lo mismo que alguien lo haga voluntariamente que comprar, literalmente, a una menor de tan solo 13 años para que sea tu esclava sexual. ¿Acaso no os dais cuenta de las tonterías que decís?",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_119,16_116,2,"vengo de un barrio complicado y he visto casis de abusos. Algunos justificados y otros no. A unos exvecinos les quitaron a los niños 2 años ... Vale iban de casa en casa pero es que está expresamente prohibido quitar a los niños por cuestiones económicas desde hace años. Así que les pusieron cosas delirantes como que el ""era violento"" cuando jamás tocó a los niños y ahí quien tenía mala ostia era la madre o que no los alentaban lo suficiente cuan precisamente estaban siguiendo una dieta para controlar el sobrepeso de una de sus hijas. Ganaron el juicio pero casi dos años... Y soy fe que esos niños están perfectamente felices con sus padres. Otro caso aún más gordo y largo fue el de esa niña guineana que le quitaron a su hijo recién nacido a los 14 sin darle oportunidad a nada y eso fue más largo porque los servicios del menor recurrieron varias veces porque ya ""estaba preadoptado en una buena familia"" . 5 años en recuperar al niño. Hay casos que tela....pero la cosa es servicios del menor puede actuar sin medicación del juez",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_027,16_120,16_120,1,Cuando crees que la ficción no puede superar a la realidad y te llevas la lección de humildad de tu vida.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_121,16_060,2,me suena que tú aplaudiste cuando la condena fue de casi 40 años. Me equivoco?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_123,16_116,2,"por cierto recuerdo otra amiga muy cogida por los pelos. El hijo tenía problemas psicológicos y precisaba de atención especializada y ella paaba un POV peto la niña estaba perfectamente. Le quitaron ambos. Los recupero tras 8 años pero porque servicios del menor se los devolvió ya que ya tenían 15 y 16. Ella al principio montón un cirio se lloros pero luego encontró nuevo novio que heredó un piso y se iba a verlos cada quince días y se los llevaba a casa de su hermano y ""estaban muy bien""... Vamos que se acomodo y debía pensar que ... ay que bien que el estado le paga internado gratis y todo a sus hijos y se los devuelve ya crecidos",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_124,16_119,2,"Puedo entender una actuación administrativa por motivos de urgencia, pero que tenga que resolverse en menos de un mes, por ejemplo. Si es tan evidente la urgencia como para saltarse la vía judicial, debería bastar con ese tiempo para demostrarlo. Y si no es suficiente, será que es mejor que lo resuelva la justicia. Los casos que me comentas son aberrantes en un estado de derecho, y a través del juzgado suceden también aberraciones, pero se tienen unos mínimos.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_125,16_123,2,"Habrá casos de todo tipo, pero no puedo entender que un funcionario te pueda robar varios años a tus hijos con criterios subjetivos y sin tener que pasar por un juzgado.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_126,16_125,2,ni yo. En Catalunya es el EAIA. Los manda la asistenta y ellos hacen una valoración. Sin juzgado. Sin poder grabar la conversación por si hay abusos etc ..bsin garantías y gente muy humilde que no puede defenderse o pierden los nervios. Claro que a veces se ponen violentos pero porque les llegan diciendo que les van a quitar a los niños y son gente sin estudios que no saben gestionar la situación y pierden a veces los papeles. Hace años que hay quejas.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_028,16_127,16_127,1,"son sus costumbres, cabrones racistas.",0,0,0,0,0,1,1,0,0,1,1,0,0,1,2
CR,16_010,16_128,16_111,2,"En este país no se imputa a ningún juez. A menos que estés investigando la Gürtel, claro está.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_001,16_129,16_057,2,¿Vas a ir tu a regoger fresas o prefieres que lo hagan ilegales?. Siempre estais con la misma cantinela.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_130,16_129,2,Siempre se puede comprar a niñas de 13 años para que las recojan.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
CR,16_029,16_131,16_131,1,Así sin cabras ni camellos? Y las costumbres?,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2
CR,16_002,16_132,16_011,2,"Ya venís en manada a quejaros, anda a tomarte una mArandina.   ",0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
CR,16_030,16_133,16_133,1,"Asimismo, fundamentan que “existe una total ausencia de prueba de la existencia de arraigo social” o laboral. ... pues como se pongan a mirar esto a partir de ahora, van a quedar, contados, 3.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_134,16_092,2,por que se considera racismo la crítica de vender menores como ganado.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_031,16_135,16_135,1,"¿¿¿¡Dónde estáis, FEMINISTAS DE MIERDA!???",0,0,0,1,0,1,0,0,0,1,1,0,0,1,2
CR,16_000,16_136,16_129,2,"si ponen sueldos decentes, seguro que habría cola, pero es más fácil y barato traer mano de obra barata y explotarla.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_003,16_137,16_026,2,"no, lo que suelen decir es que no se expulsa, obviamente lo mio era sarcasmo.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,16_000,16_138,16_128,2,"Hombre, no digo imputar, pero al menos apercibir, sancionar, un carnet de juez por puntos,... No sé, algo. Yo en mi trabajo digo que es 1,2 millones de euros y viene otro y dice que son 12 millones y me cae un puro seguro. Y a la tercera a la calle.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_003,17_003,1,¡Qué islamófobos! La policía no se ha enterado que el Islam no tiene nada que ver con el atentado? ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CR,17_001,17_004,17_004,1,¿Y nos van a hacer creer que nadie sabía que este imán daba un discurso de odio?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_008,17_03b,2,"Cuando culpan al capitalismo, creo que no se refieren a Amancio Ortega. Es posible que lo sepas, pero lo digo porque tu ironía pierde mucha calidad.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_002,17_010,17_010,1,"La solución es desarrollar el pensamiento crítico y escéptico. Hay que enseñar que la magia no existe. Que todos los avances de la humanidad siempre han sido a pesar de las religiones y nunca gracias a ellas. Enseñar en las escuelas la historia de las religiones, todas. Desde las religiones de la edad de piedra hasta la iglesia de la cienciología. Después de eso da igual lo que intenten adoctrinar los niños en casa. Pero no es posible prohibir las religiones, por que lo único que consigues es que se vuelvan clandestinas, pero no las eliminas. ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_003,17_011,17_011,1,"Desgraciadamente, y visto lo visto, al final vamos a tener que aplicar lo que hace los israelíes en sus fronteras. No pasan ni la más mínima.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_004,17_013,17_013,1,Cuando se ponen los interes por medio el terrorismo es un mal menor. Para el civil es una lógica fuera de su alcance. Es que manda güevos que sea de conocimiento público que Arabia Saudí sea el que financie las ideologías extremistas y no se haga nada para empezar por exterminarlas allí. Qué impotencia.,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CR,17_005,17_014,17_014,1,"Comparar el número de muertos y heridos de una y otra es simplemente ridículo. El catolicismo me parece una mierda, como todas las religiones, pero cuando Europa se estaba empezando a desquitar un poco de la religión aparece esta ola de fanatismo islámico cuyos individuos más modernos tienen el pensamiento de la gente de España en los años 40. Una mierda que no tendríamos que permitir.",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CR,17_006,17_016,17_016,1,Lo que propones es la expulsión de toda persona musulmana en europa. Dilo así y no disimules.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_021,17_016,2,"No expulsaría a nadie que esté dispuesto a vivir aquí acordé a nuestra civilización occidental. De burkas, velos, sacrificios de cordero, menús especiales , horas de rezo, mezquitas y demás, aquí no tienen sitio para mí.",1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
CR,17_000,17_022,17_011,2,"Es un buen ejemplo porque allí nunca tienen atentados, ejem...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_007,17_030,17_030,1,"Lo mismo deben decir los musulmanes que no son terroristas, esos que uno de cada cinco muere en atentados de estas bestias.",1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
CR,17_008,17_032,17_032,1,"¿¿Como encajan los atentados en Egipto, por ejemplo, en esta lucha de civilizaciones que comentas?? Yo que no soy católico pero he sufrido la ira de fachas de ultra derecha y católicos, ¿puedo pedir la prohibición de la practica del catolicismo? Curas del país vasco pedían tomar las armas para defender al pueblo vasco ¿Porque no se pidió lo mismo que comentas en aquellos tiempos?",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_009,17_033,17_033,1,¿Por qué no hay plataforma política ninguna sugiriendo estas medidas?,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_038,17_021,2,"A ver. Si ""prohibes el Islam en Europa"" estás ""prohibiendo que haya personas musulmanas en Europa"". Que entiendo que te parece muy razonable expulsar a millones de personas de europa y que crees que se lo van a tomar bien y que ""prohibiendo el Islam en Europa"" ya nunca nunca nunca ningún terrorista islámico podrá entrar en europa. Muy lógico todo.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_03b,17_003,2,"Que vayan a la casa de Amancio Ortega, él es el culpable, el primer capitalista de España, según la CUP el capitalismo es el único culpable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_040,17_030,2,"Pues que lo digan, que ya está bien de tanto silencio. Pero que lo digan alto y claro, no de cara a la galería para guardar las apariencias. Que cuando se ofende al profeta por un puto dibujo bien que se manifiestan a miles en varios paises y no se cortan en asaltar embajadas, al grito de ¡muerte al infiel!.",1,0,0,0,0,1,1,0,0,0,1,0,0,1,2
CR,17_010,17_043,17_043,1,"Esta claro que los islamofobos y sembradores de odio no descansais el fin de semana, eh? Algun dia entenderas que no todos los musulmanes son salafistas ni wahabitas. Que la inmensa mayoria condena el terrorismo y que tus ganas de prohibir no son mas que una muestra de la pereza mental que te lleva a no querer entender nada y a buscar soluciones que no son tales.",1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
CR,17_011,17_047,17_047,1,"¿en ambos casos, son bombas siempre puestas por los musulmanes, por que ""inteligentes"" no pueden ser?",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CR,17_012,17_048,17_048,1,"A mi llamadme loco, pero en el momento en el que los que van a la mezquita, son moderados, escuchan esas soflamas incendiarias y no denuncian... Pues para mi son cómplices del extremismo. Al final lo de siempre, sólo una minoría de musulmanes matan, pero la gran mayoría son fundamentalistas.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CR,17_013,17_051,17_051,1,Declaramos el islam ilegal en suelo europeo y a quien no le guste que se vaya,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
CR,17_014,17_053,17_053,1,"No es una lucha de civilizaciones, porque ISIS/DAESH no representa una civilizacion. Representa un grupo de gente radical que quiere influir a traves del miedo y el odio. En el momento que tu siembras odio tambien, estas haciendoles el juego a ellos. Nada haria mas feliz a ISIS que la prohibicion del Islam en Europa. Y si empezamos a perseguir a la gente por su religion, aun mejor para ellos. Tu elige, De momento eres parte del problema, no de la solucion.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CR,17_015,17_054,17_054,1,"¿Y el ateísmo no? Porque también han matado los ateos, aquí nadie está libre de culpa. ¿Qué tal si lo dejamos en prohibir la intolerancia, sea la que sea? Porque a mi este rollito de ""sólo mis ideas están bien"" no me gusta nada. Es como los que dicen ""se han despilfarrado millones de dinero público en aeropuertos sin aviones, soterramientos, bibliotecas sin libros, líneas de alta velocidad que luego cierran que podrían haber sido gastados en construir esta autovía para poder ir a mi pueblo"", y se quedan tan anchos.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_055,17_032,2,"Encajan muy fácil. Los salafistas, wahbitas, radicales... tienen otros enemigos, a parte de occidente. Básicamente todo el que no piense EXACTAMENTE igual que ellos. Y luego están las víctimas colaterales.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_016,17_063,17_063,1,"yo prohibiria las religiones en general, no traen nada bueno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_064,17_051,2,"¿Declaremos ilegal todos los que deciden por los demas lo que pueden hacer o dejar de hacer en sus vidas privadas, que te parece?",0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
CR,17_017,17_068,17_068,1,no creo que sea culpa de la religion porque me han dicho que un taxista llevo a la madre de 20 chicos a casa sin cobrarle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_018,17_071,17_071,1,"Si el 'sistema educativo español' fuera la mitad de efectivo que este 'sistema educativo islamista' los españoles ya habriamos colonizado Marte. Estudiantes dando la vida por sus maestros... lo nunca visto...? </ironic_off> La tolerancia no consiste en pasar el tubo de todo. La tolerancia debe ser compartida, y de no serlo, el casero pone las reglas y el visitante las acepta.",1,0,0,0,0,0,1,1,0,0,1,0,1,1,1
CR,17_019,17_073,17_073,1,"Que le follen al Islam, ya de por si es una religión basura como todas, pero especialmente esta, por su contenido y la poca cultura y libertad de pensamiento de sus practicantes. Solo ha que ver videos de barbaridades de lo que en nombre de esa religión se hace en oriente medio, y no unos pocos ""locos"" sino miles y miles.",1,0,0,0,0,1,1,0,1,1,0,0,1,1,3
CR,17_000,17_074,17_021,2,"Hoy nadie o casi nadie está obligado a participar en procesiones, llevar medallas... ni meterse a monja. En cambio el velo si suele estar forzado, si no lo llevas, te hacen presión para que pases por el aro.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_020,17_075,17_075,1,"No, deberíamos deshacernos ya de lo inservible, la religión se ha utilizado siempre para manipular ignorantes e imbéciles. ¿mis normas? no, la lógica, sentido común y ciencia ¿mis deseos? pues si, no te lo voy a negar ¿mis fobias? el que un subnormal de estos con el cerebro lavado por su ""lider religioso"" acabe con la vida de la gente que puede estar aportando cosas a la humanidad y sembrar el terror, si, me da miedo, pero no huyo de él, si puedo acabo con él.",1,0,0,0,0,1,0,0,1,1,0,1,1,1,3
CR,17_021,17_077,17_077,1,"Pienso que hay que poner a toda esta gentuza clerical vive-del-cuento en su sitio, aunque ahora toca llamar al orden a los imanes, y a los imanes de origen marroquí, desde luego. No basta con una declaración de algún imán (o de toda la comunidad) diciendo que condena los atentados, no basta ya con eso, es preciso que se revisen sus discursos ",1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CR,17_022,17_079,17_079,1,"en parte estoy de acuerdo pero a veces parece que la educación lo salva todo y se ve que no... Con todos los medios a su alcance siguen apareciendo hijos de puta de extrema derecha, yihadistas, homófobos, violentos....",1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
CR,17_023,17_080,17_080,1,"Por algo se empieza... esos no pasarán hambre porqué no negociemos con ellos, pero hay que empezar a señalar a quien financia y promueve esta masacre, menos mal que los de ayer eran cuatro niñatos trasnochaos, por qué sino les llega a petar los explosivos en la casa de Alcanar, por una mala manipulación de las bombonas de butano... y llega la furgoneta donde llego y peta, entonces si que hubiera sido Heavy Metal. ¿Para otros la solución a todo esto son los Bolardos?....",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
CR,17_002,17_081,17_010,2,"Mientras no se olviden de enseñar el pastafarismo, apoyo la propuesta.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CR,17_000,17_082,17_075,2,"Si la religion fuese inservible habria desaparecido hace centenares de anyos por seleccion natural. La religion por si no es culpable de nada. Es la gente que la utiliza para sembrar barreras entre la gente, delimintando los mios de los tuyos. Divide a la gente y luego enfrentalos. Y que gana la gente que lidera estos odios? Poder e influencia. Eso es lo que quieren. Y usan la religion tal como usarian cualquier otro sistema que les permitiese trepar y no ser cuestionados. No todos los lideres que han sembrado miseria han usado la religion para alcanzar sus objetivos, pero si todos han usado el odio. Tu propuesta no es mejor que la de ellos.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_024,17_083,17_083,1,"El gobierno de Rajoy es muy duro con Cataluña y muy blando con Marruecos, toca un poco las narices. Y luego vienen con el rollo de la islamofobia, no es el Islam, son los marroquíes.",1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
CR,17_002,17_086,17_010,2,"La solución es inculcar la libertad de pensamiento, que no la libertad de expresión que estos hacen.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_012,17_087,17_048,2,"Los habrá que no denuncien por miedo, pero otros muchos porque, aunque no dan el salto a terroristas, están a favor y se alegran de sus actos.",1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
CR,17_000,17_088,17_054,2,Basta ya de este pacto global por el que tenemos que respetar vuestras paranoias imaginarias! Vuestros dioses no existen!,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
CR,17_025,17_092,17_092,1,En España durante la guerra civil. Y conste que soy de todo menos facha. A mi no me gustaríaa que nadie me viniera a imponerme sus ideas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
